"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"d2l-ai/d2l-zh","https://github.com/d2l-ai/d2l-zh","d2l-ai","Python","77585","False","False","8/23/2017 4:40:24 AM","5/2/2026 5:43:23 PM","《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。","book;chinese;computer-vision;deep-learning;machine-learning;natural-language-processing;notebook;python","topic:computer-vision stars:>=100"
"UniversalDataTool/universal-data-tool","https://github.com/UniversalDataTool/universal-data-tool","UniversalDataTool","JavaScript","2062","False","False","7/11/2019 6:00:15 PM","5/1/2026 6:24:40 PM","Collaborate & label any type of data, images, text, or documents, in an easy web interface or desktop app.","annotate-images;annotation-tool;classification;computer-vision;csv;dataset;deep-learning;desktop;entity-recognition;hacktoberfest;image-annotation;image-labeling-tool;image-segmentation;labeling;labeling-tool;machine-learning;named-entity-recognition;semantic-segmentation;text-annotation;text-labeling","topic:computer-vision language:JavaScript stars:>=50"
"cryptocat/cryptocat","https://github.com/cryptocat/cryptocat","cryptocat","JavaScript","1111","False","False","3/29/2016 3:25:59 PM","4/24/2026 5:18:49 PM","Secure chat software for your computer.","chat;cryptocat;cryptography;messaging;secure;security","computer language:JavaScript stars:>=50"
"ruanyf/webpack-demos","https://github.com/ruanyf/webpack-demos","ruanyf","JavaScript","9575","False","False","8/14/2015 3:15:35 AM","5/1/2026 11:14:11 PM","a collection of simple demos of Webpack","","w language:JavaScript stars:>=50"
"youzan/vant-weapp","https://github.com/youzan/vant-weapp","youzan","JavaScript","18368","False","False","1/23/2017 7:05:54 AM","5/2/2026 4:49:00 PM","轻量、可靠的小程序 UI 组件库","miniprogram;ui;vant;weapp;weixin","w language:JavaScript stars:>=50"
"kantord/emuto","https://github.com/kantord/emuto","kantord","JavaScript","223","False","False","8/31/2018 10:46:00 AM","4/15/2026 9:51:50 PM","manipulate JSON files","api;awk;cli;data-mining;data-structures;frontend;javascript;jq;json;node;processing-language;programming-language;query-language;script;sed","topic:data-mining language:JavaScript stars:>=50"
"screenpipe/screenpipe","https://github.com/screenpipe/screenpipe","screenpipe","Rust","18492","False","False","6/19/2024 1:23:56 PM","5/2/2026 4:57:37 PM","Run agents that work based on what you do. 24/7 local screen & mic recording for the superintelligence era","agents;agi;ai;computer-vision;llm;machine-learning;ml;multimodal;vision","topic:computer-vision stars:>=100"
"wellflat/imageprocessing-labs","https://github.com/wellflat/imageprocessing-labs","wellflat","JavaScript","503","False","False","5/22/2011 7:39:26 AM","3/23/2026 6:41:48 PM","computer vision, image processing and machine learning on the web browser or node.","computer-vision;image-processing;javascript;machine-learning","topic:computer-vision language:JavaScript stars:>=50 | computer language:JavaScript stars:>=50"
"spotify/reactochart","https://github.com/spotify/reactochart","spotify","JavaScript","556","False","False","1/7/2016 8:58:18 PM","4/22/2026 3:51:58 PM",":chart_with_upwards_trend: React chart component library :chart_with_downwards_trend:","charting-library;charts;data-visualization;react;react-components;spotify","topic:charts language:JavaScript stars:>=50"
"cpury/lookie-lookie","https://github.com/cpury/lookie-lookie","cpury","JavaScript","374","False","False","5/13/2018 9:48:06 AM","4/4/2026 6:52:15 AM","Learning to track eye movement in the browser","computer-vision;deep-learning;javascript;machine-learning;neural-network;tensorflow;tensorflow-js;tfjs","topic:computer-vision language:JavaScript stars:>=50"
"noahlevenson/stealing-ur-feelings","https://github.com/noahlevenson/stealing-ur-feelings","noahlevenson","JavaScript","921","False","False","7/9/2018 7:54:47 PM","4/20/2026 11:31:28 PM","Winner of Mozilla's $50,000 prize for AI","ai;ar;art;augmented-reality;awards;computer-vision;emotion;emotion-recognition;face-detection;facebook;film;filmmaking;instagram;interactive-video;mozilla;privacy;snapchat;video;webbys;webcam","topic:computer-vision language:JavaScript stars:>=50"
"ziahamza/webui-aria2","https://github.com/ziahamza/webui-aria2","ziahamza","JavaScript","10303","False","False","5/1/2012 9:15:18 AM","5/2/2026 3:10:09 PM","The aim for this project is to create the worlds best and hottest interface to interact with aria2. Very simple to use, just download and open index.html in any web browser. ","","w language:JavaScript stars:>=50"
"amusi/CVPR2026-Papers-with-Code","https://github.com/amusi/CVPR2026-Papers-with-Code","amusi","","22513","False","False","2/26/2020 6:04:25 AM","5/2/2026 5:07:42 PM","CVPR 2026 论文和开源项目合集","computer-vision;cvpr;cvpr2020;cvpr2021;cvpr2022;cvpr2023;cvpr2024;cvpr2025;cvpr2026;deep-learning;image-processing;image-segmentation;machine-learning;object-detection;paper;python;semantic-segmentation;transformer;transformers;visual-tracking","topic:computer-vision stars:>=100"
"OvidijusParsiunas/myvision","https://github.com/OvidijusParsiunas/myvision","OvidijusParsiunas","JavaScript","608","False","False","2/9/2019 4:09:37 PM","4/14/2026 11:00:21 AM","Computer vision based ML training data generation tool :rocket:","ai;annotation;annotation-tool;coco;computer-vision;image;image-annotation;label;labeling-tool;labelling;machine-learning;ml;model;object-detection;tagging;tensorflow;training-data;vgg;vision;yolo","topic:computer-vision language:JavaScript stars:>=50 | computer language:JavaScript stars:>=50"
"PavelDoGreat/WebGL-Fluid-Simulation","https://github.com/PavelDoGreat/WebGL-Fluid-Simulation","PavelDoGreat","JavaScript","16298","False","False","8/22/2017 9:30:33 PM","5/2/2026 5:02:52 PM","Play with fluids in your browser (works even on mobile)","fluid;gpu;navier-stokes;simulation;webgl","w language:JavaScript stars:>=50"
"necolas/react-native-web","https://github.com/necolas/react-native-web","necolas","JavaScript","22118","False","False","6/9/2015 7:25:38 PM","5/1/2026 6:43:32 PM","Cross-platform React UI packages","cross-platform;css-in-js;gui-framework;react;react-components;react-dom;react-native;react-native-web;react-ui","w language:JavaScript stars:>=50"
"shimohq/chinese-programmer-wrong-pronunciation","https://github.com/shimohq/chinese-programmer-wrong-pronunciation","shimohq","JavaScript","23175","False","False","2/15/2017 9:02:40 AM","5/2/2026 1:25:59 PM","中国程序员容易发音错误的单词","chinese-programmers;documentation;pronunciation;spelling","w language:JavaScript stars:>=50"
"hermit-crab/ScrapeMate","https://github.com/hermit-crab/ScrapeMate","hermit-crab","JavaScript","127","False","False","4/13/2018 9:57:32 PM","4/25/2026 2:38:06 AM","Scraping assistant tool. Editing and maintaining CSS/XPath selectors across webpages.","chrome-extension;css-selector;data-extraction;data-mining;devtools;extension;firefox-extension;scraping;xpath-selector","topic:data-mining language:JavaScript stars:>=50"
"EnotionZ/gpio","https://github.com/EnotionZ/gpio","EnotionZ","JavaScript","393","False","False","6/8/2012 1:15:44 AM","3/18/2026 8:33:55 AM","Talk to your Single Board Computer's gpio pins","","computer language:JavaScript stars:>=50"
"ludwig-ai/ludwig","https://github.com/ludwig-ai/ludwig","ludwig-ai","Python","11682","False","False","12/27/2018 11:58:12 PM","5/2/2026 9:20:14 AM","Low-code framework for building custom LLMs, neural networks, and other AI models","computer-vision;data-centric;data-science;deep;deep-learning;deeplearning;fine-tuning;learning;llama;llama2;llm;llm-training;machine-learning;machinelearning;mistral;ml;natural-language;natural-language-processing;neural-network;pytorch","topic:computer-vision stars:>=100"
"ArcadeData/arcadeanalytics","https://github.com/ArcadeData/arcadeanalytics","ArcadeData","JavaScript","187","False","False","2/12/2019 3:47:27 PM","4/9/2025 1:28:57 PM","Arcade Analytics is the first Open Source Graph Analytics platform. Connect your Graph Database (Neo4j, OrientDB, Amazon Neptune, Microsoft CosmosDB, etc) and RDBMS (Oracle, MySQL, Postgres, Microsoft SQLServer, MariaDB) to create powerful dashboards.","analytics;charts;dashboards;graph-analytics;graphdb;widgets","topic:charts language:JavaScript stars:>=50"
"corecoding/Vitals","https://github.com/corecoding/Vitals","corecoding","JavaScript","2034","False","False","6/25/2018 2:14:45 PM","5/2/2026 5:48:16 PM","A glimpse into your computer's temperature, voltage, fan speed, memory usage and CPU load.","","computer language:JavaScript stars:>=50"
"hugozanini/TFJS-object-detection","https://github.com/hugozanini/TFJS-object-detection","hugozanini","JavaScript","134","False","False","12/18/2020 5:45:49 PM","1/27/2026 9:17:36 AM","Real-time custom object detection in the browser using tensorflow.js","bounding-boxes;computer-vision;custom;demo;object-detection;real-time;tensorflowjs","topic:computer-vision language:JavaScript stars:>=50"
"webpack/webpack-bundle-analyzer","https://github.com/webpack/webpack-bundle-analyzer","webpack","JavaScript","12674","False","False","10/26/2016 4:24:35 AM","5/1/2026 11:10:29 PM","Webpack plugin and CLI utility that represents bundle content as convenient interactive zoomable treemap","analyze;bundle;chart;interactive;size;treemap;webpack;webpack-bundle-analyzer","w language:JavaScript stars:>=50"
"apexcharts/react-apexcharts","https://github.com/apexcharts/react-apexcharts","apexcharts","JavaScript","1398","False","False","8/20/2018 1:36:46 PM","4/29/2026 6:11:52 PM","📊 React Component for ApexCharts","apexcharts;charts;react;react-charts;reactjs;visualizations","topic:charts language:JavaScript stars:>=50"
"trekhleb/covid-19","https://github.com/trekhleb/covid-19","trekhleb","JavaScript","264","False","False","3/18/2020 8:18:37 PM","3/25/2026 7:35:42 AM","📈 Coronavirus (COVID-19) dashboard to show the dynamics of Сoronavirus distribution per country","2019-ncov;chart;charts;coronavirus;coronavirus-real-time;coronavirus-tracking;covid-19;covid19;dashboard;ncov-2019","topic:charts language:JavaScript stars:>=50"
"EastWorld/wechat-app-mall","https://github.com/EastWorld/wechat-app-mall","EastWorld","JavaScript","21610","False","False","3/30/2017 9:16:15 AM","5/2/2026 8:16:49 AM","微信小程序商城，微信小程序微店","","w language:JavaScript stars:>=50"
"project-nv/night-vision","https://github.com/project-nv/night-vision","project-nv","JavaScript","313","False","False","11/7/2022 7:13:13 AM","4/16/2026 8:10:06 AM","Highly customizable charting library, created for professional traders","candlestick;chart;charts;financial;javascript;svelte;timeseries","topic:charts language:JavaScript stars:>=50"
"leaningtech/webvm","https://github.com/leaningtech/webvm","leaningtech","JavaScript","16663","False","False","1/31/2022 8:45:58 PM","5/2/2026 10:40:46 AM","Virtual Machine for the Web","cheerp;cheerpx;cpp;lwip;repl;tailscale;vm;wasm;webassembly;webvm;xterm-js","w language:JavaScript stars:>=50"
"muaz-khan/WebRTC-Experiment","https://github.com/muaz-khan/WebRTC-Experiment","muaz-khan","JavaScript","12047","False","False","11/14/2012 5:53:13 AM","4/29/2026 1:52:07 PM","WebRTC, WebRTC and WebRTC. Everything here is all about WebRTC!!","webrtc;webrtc-demos;webrtc-examples;webrtc-experiments;webrtc-libraries;webrtc-samples;webrtc-tools","w language:JavaScript stars:>=50"
"WebAR-rocks/WebAR.rocks.face","https://github.com/WebAR-rocks/WebAR.rocks.face","WebAR-rocks","JavaScript","117","False","False","3/15/2020 9:35:43 PM","3/29/2026 5:49:20 AM","Lightweight WebGL and JavaScript library for real time, on device face detection, tracking and landmark estimation. Ideal for web based augmented reality face filters and virtual try on 😎","3d;augmented-reality;camera;computer-vision;earrings;face;face-detection;face-tracking;glasses;hat;javascript;makeup;mask;necklace;real-time;vto;webar;webgl","topic:computer-vision language:JavaScript stars:>=50"
"apexcharts/apexcharts.js","https://github.com/apexcharts/apexcharts.js","apexcharts","JavaScript","15096","False","False","7/24/2018 3:22:23 PM","5/2/2026 11:34:46 AM","📊 Interactive JavaScript Charts built on SVG","charts;data-visualization;graphs;interactive;javascript;svg;visualization","topic:charts language:JavaScript stars:>=50"
